import_id,item_id,import_amount
6364,6364,300
6365,6365,300
6366,6366,300
6367,6367,300
6368,6368,300
6369,6369,300
6370,6370,300
6371,6371,300
6372,6372,300
6373,6373,300
6374,6374,300
6375,6375,300
6376,6376,300
6377,6377,300
6378,6378,300
6379,6379,300
6380,6380,300
6381,6381,300
6382,6382,300
6383,6383,300
6384,6384,300
6385,6385,300
6386,6386,300
6387,6387,300
6388,6388,300
6389,6389,300
6390,6390,300
6391,6391,300
6392,6392,300
6393,6393,300
6394,6394,300
6395,6395,300
6396,6396,300
6397,6397,300
6398,6398,300
6399,6399,300
6400,6400,300
6401,6401,300
6402,6402,300
6403,6403,300
6404,6404,300
6405,6405,300
6406,6406,300
6407,6407,300
6408,6408,300
6409,6409,300
6410,6410,300
6411,6411,300
6412,6412,300
6413,6413,300
6414,6414,300
6415,6415,300
6416,6416,300
6417,6417,300
6418,6418,300
6419,6419,300
6420,6420,300
6421,6421,300
6422,6422,300
6423,6423,300
6424,6424,300
6425,6425,300
6426,6426,300
6427,6427,300
6428,6428,300
6429,6429,300
6430,6430,300
6431,6431,300
6432,6432,300
6433,6433,300
6434,6434,300
6435,6435,300
6436,6436,300
6437,6437,300
6438,6438,300
6440,6440,300
6441,6441,300
6442,6442,300
6443,6443,300
6444,6444,300
6445,6445,300
6446,6446,300
6447,6447,300
6448,6448,300
6449,6449,300
6450,6450,300
6451,6451,300
6452,6452,300
6453,6453,300
6454,6454,300
6455,6455,300
6456,6456,300
6457,6457,300
6458,6458,300
6459,6459,300
6460,6460,300
6461,6461,300
6462,6462,300
6463,6463,300
6464,6464,300
6465,6465,300
6466,6466,300
6467,6467,300
6468,6468,300
6469,6469,300
6470,6470,300
6471,6471,300
6472,6472,300
6473,6473,300
6474,6474,300
6475,6475,300
6476,6476,300
6477,6477,300
6478,6478,300
6479,6479,300
6480,6480,300
6481,6481,300
6482,6482,300
6483,6483,300
6484,6484,300
6485,6485,300
6486,6486,300
6487,6487,300
6488,6488,300
6489,6489,300
6490,6490,300
6491,6491,300
6492,6492,300
6493,6493,300
6494,6494,300
6495,6495,300
6496,6496,300
6497,6497,300
6498,6498,300
6499,6499,300
6500,6500,300
6501,6501,300
6502,6502,300
6503,6503,300
6504,6504,300
6505,6505,300
6506,6506,300
6507,6507,300
6508,6508,300
6509,6509,300
6510,6510,300
6511,6511,300
6512,6512,300
6513,6513,300
6514,6514,300
6515,6515,300
6516,6516,300
6517,6517,300
6518,6518,300
6534,6534,300
6535,6535,300
6536,6536,300
6537,6537,300
6538,6538,300
6539,6539,300
6540,6540,300
6541,6541,300
6542,6542,300
6543,6543,300
6544,6544,300
6545,6545,300
6546,6546,300
6547,6547,300
6548,6548,300
6549,6549,300
6550,6550,300
6551,6551,300
6552,6552,300
6553,6553,300
6554,6554,300
6555,6555,300
6556,6556,300
6557,6557,300
6558,6558,300
6559,6559,300
6560,6560,300
6561,6561,300
6562,6562,300
6563,6563,300
6564,6564,300
6565,6565,300
6566,6566,300
6567,6567,300
6568,6568,300
6569,6569,300
6570,6570,300
6571,6571,300
6572,6572,300
6573,6573,300
6574,6574,300
6575,6575,300
6576,6576,300
6577,6577,300
6578,6578,300
6579,6579,300
6580,6580,300
6581,6581,300
6582,6582,300
6583,6583,300
6584,6584,300
6585,6585,300
6586,6586,300
6587,6587,300
6588,6588,300
6589,6589,300
6590,6590,300
6591,6591,300
6592,6592,300
6593,6593,300
6594,6594,300
6595,6595,300
6596,6596,300
6597,6597,300
6598,6598,300
6599,6599,300
6600,6600,300
6601,6601,300
6602,6602,300
6603,6603,300
6604,6604,300
6605,6605,300
6606,6606,300
6607,6607,300
6608,6608,300
6609,6609,300
6610,6610,300
6611,6611,300
6612,6612,300
6613,6613,300
6614,6614,300
6615,6615,300
6616,6616,300
6617,6617,300
6618,6618,300
6619,6619,300
6620,6620,300
6621,6621,300
6622,6622,300
6623,6623,300
6624,6624,300
6625,6625,300
6626,6626,300
6627,6627,300
6628,6628,300
6629,6629,300
6630,6630,300
6631,6631,300
6632,6632,300
6633,6633,300
6634,6634,300
6635,6635,300
6636,6636,300
6637,6637,300
6638,6638,300
6639,6639,300
6640,6640,300
6641,6641,300
6642,6642,300
6643,6643,300
6644,6644,300
6646,6646,300
6647,6647,300
6648,6648,300
6649,6649,300
6650,6650,300
6651,6651,300
6652,6652,300
6653,6653,300
6654,6654,300
6655,6655,300
6656,6656,300
6657,6657,300
6658,6658,300
6659,6659,300
6660,6660,300
6661,6661,300
6662,6662,300
6663,6663,300
6664,6664,300
6665,6665,300
6666,6666,300
6667,6667,300
6668,6668,300
6669,6669,300
6670,6670,300
6671,6671,300
6672,6672,300
6673,6673,300
6674,6674,300
6675,6675,300
6676,6676,300
6677,6677,300
6678,6678,300
6679,6679,300
6680,6680,300
6681,6681,300
6682,6682,300
6683,6683,300
6684,6684,300
6685,6685,300
6686,6686,300
6687,6687,300
6688,6688,300
6689,6689,300
6690,6690,300
6691,6691,300
6692,6692,300
6693,6693,300
6694,6694,300
6695,6695,300
6696,6696,300
6697,6697,300
6698,6698,300
6699,6699,300
6700,6700,300
6701,6701,300
6702,6702,300
6703,6703,300
6704,6704,300
6705,6705,300
6706,6706,300
6707,6707,300
6708,6708,300
6709,6709,300
6710,6710,300
6711,6711,300
6712,6712,300
6713,6713,300
6714,6714,300
6715,6715,300
6716,6716,300
6717,6717,300
6718,6718,300
6719,6719,300
6720,6720,300
6721,6721,300
6722,6722,300
6723,6723,300
6724,6724,300
6725,6725,300
6726,6726,300
6727,6727,300
6728,6728,300
6735,6735,300
6736,6736,300
6737,6737,300
6738,6738,300
6739,6739,300
6740,6740,300
6741,6741,300
6744,6744,300
6745,6745,300
6746,6746,300
6747,6747,300
6748,6748,300
6749,6749,300
6750,6750,300
6751,6751,300
6752,6752,300
6753,6753,300
6754,6754,300
6755,6755,300
6756,6756,300
6757,6757,300
6758,6758,300
6759,6759,300
6760,6760,300
6761,6761,300
6762,6762,300
6763,6763,300
6764,6764,300
6765,6765,300
6766,6766,300
6767,6767,300
6768,6768,300
6769,6769,300
6770,6770,300
6771,6771,300
6772,6772,300
6773,6773,300
6774,6774,300
6775,6775,300
6776,6776,300
6777,6777,300
6778,6778,300
6779,6779,300
6780,6780,300
6781,6781,300
6782,6782,300
6783,6783,300
6784,6784,300
6785,6785,300
6786,6786,300
6787,6787,300
6788,6788,300
6789,6789,300
6790,6790,300
6791,6791,300
6792,6792,300
6793,6793,300
6794,6794,300
6795,6795,300
6796,6796,300
6797,6797,300
6798,6798,300
6799,6799,300
6800,6800,300
6801,6801,300
6802,6802,300
6803,6803,300
6804,6804,300
6805,6805,300
6806,6806,300
6807,6807,300
6808,6808,300
6809,6809,300
6810,6810,300
6811,6811,300
6812,6812,300
6813,6813,300
6814,6814,300
6815,6815,300
6816,6816,300
6817,6817,300
6818,6818,300
6819,6819,300
6820,6820,300
6821,6821,300
6822,6822,300
6823,6823,300
6824,6824,300
6825,6825,300
6826,6826,300
6827,6827,300
6828,6828,300
6829,6829,300
6830,6830,300
6831,6831,300
6832,6832,300
6833,6833,300
6834,6834,300
6835,6835,300
6836,6836,300
6837,6837,300
6838,6838,300
6839,6839,300
6840,6840,300
6841,6841,300
6842,6842,300
6843,6843,300
6844,6844,300
6845,6845,300
6846,6846,300
6847,6847,300
6848,6848,300
6849,6849,300
6850,6850,300
6851,6851,300
6852,6852,300
6853,6853,300
6854,6854,300
6855,6855,300
6856,6856,300
6857,6857,300
6858,6858,300
6859,6859,300
6860,6860,300
6861,6861,300
6862,6862,300
6864,6864,300
6865,6865,300
6866,6866,300
6867,6867,300
6868,6868,300
6869,6869,300
6870,6870,300
6871,6871,300
6872,6872,300
6873,6873,300
6874,6874,300
6875,6875,300
6876,6876,300
6877,6877,300
6878,6878,300
6879,6879,300
6880,6880,300
6881,6881,300
6882,6882,300
6883,6883,300
6884,6884,300
6885,6885,300
6886,6886,300
6887,6887,300
6888,6888,300
6889,6889,300
6890,6890,300
6892,6892,300
6893,6893,300
6894,6894,300
6895,6895,300
6896,6896,300
6897,6897,300
6898,6898,300
6899,6899,300
6900,6900,300
6901,6901,300
6902,6902,300
6904,6904,300
6905,6905,300
6906,6906,300
6907,6907,300
6908,6908,300
6909,6909,300
6910,6910,300
6911,6911,300
6912,6912,300
6913,6913,300
6914,6914,300
6915,6915,300
6916,6916,300
6917,6917,300
6918,6918,300
6919,6919,300
6920,6920,300
6921,6921,300
6922,6922,300
6923,6923,300
6924,6924,300
6925,6925,300
6926,6926,300
6927,6927,300
6928,6928,300
6929,6929,300
6930,6930,300
6931,6931,300
6932,6932,300
6933,6933,300
6934,6934,300
6935,6935,300
6936,6936,300
6937,6937,300
6938,6938,300
6939,6939,300
6940,6940,300
6941,6941,300
6942,6942,300
6943,6943,300
6944,6944,300
6945,6945,300
6946,6946,300
6947,6947,300
6948,6948,300
6949,6949,300
6950,6950,300
6951,6951,300
6952,6952,300
6953,6953,300
6954,6954,300
6955,6955,300
6956,6956,300
6957,6957,300
6958,6958,300
6959,6959,300
6960,6960,300
6961,6961,300
6962,6962,300
6963,6963,300
6964,6964,300
6965,6965,300
6966,6966,300
6967,6967,300
6968,6968,300
6969,6969,300
6970,6970,300
6971,6971,300
6972,6972,300
6973,6973,300
6974,6974,300
6975,6975,300
6976,6976,300
6977,6977,300
6978,6978,300
6979,6979,300
6980,6980,300
6981,6981,300
6982,6982,300
6983,6983,300
6984,6984,300
6985,6985,300
6986,6986,300
6987,6987,300
6988,6988,300
6989,6989,300
6990,6990,300
6991,6991,300
6992,6992,300
6993,6993,300
6994,6994,300
6995,6995,300
6997,6997,300
6998,6998,300
6999,6999,300
7000,7000,300
7001,7001,300
7002,7002,300
7003,7003,300
7004,7004,300
7005,7005,300
7006,7006,300
7007,7007,300
7008,7008,300
7009,7009,300
7010,7010,300
7011,7011,300
7012,7012,300
7013,7013,300
7014,7014,300
7015,7015,300
7016,7016,300
7017,7017,300
7018,7018,300
7019,7019,300
7020,7020,300
7021,7021,300
7022,7022,300
7023,7023,300
7024,7024,300
7025,7025,300
7026,7026,300
7027,7027,300
7028,7028,300
7029,7029,300
7030,7030,300
7031,7031,300
7032,7032,300
7033,7033,300
7034,7034,300
7035,7035,300
7036,7036,300
7037,7037,300
7038,7038,300
7039,7039,300
7040,7040,300
7041,7041,300
7042,7042,300
7043,7043,300
7044,7044,300
7045,7045,300
7046,7046,300
7047,7047,300
7048,7048,300
7049,7049,300
7050,7050,300
7051,7051,300
7052,7052,300
7053,7053,300
7054,7054,300
7055,7055,300
7056,7056,300
7057,7057,300
7058,7058,300
7059,7059,300
7060,7060,300
7061,7061,300
7062,7062,300
7063,7063,300
7064,7064,300
7065,7065,300
7066,7066,300
7067,7067,300
7068,7068,300
7069,7069,300
7070,7070,300
7071,7071,300
7072,7072,300
7073,7073,300
7074,7074,300
7075,7075,300
7076,7076,300
7077,7077,300
7078,7078,300
7079,7079,300
7080,7080,300
7081,7081,300
7082,7082,300
7083,7083,300
7084,7084,300
7085,7085,300
7086,7086,300
7087,7087,300
7088,7088,300
7089,7089,300
7090,7090,300
7091,7091,300
7092,7092,300
7093,7093,300
7095,7095,300
7096,7096,300
7097,7097,300
7098,7098,300
7099,7099,300
7100,7100,300
7101,7101,300
7102,7102,300
7103,7103,300
7104,7104,300
7105,7105,300
7106,7106,300
7107,7107,300
7108,7108,300
7109,7109,300
7110,7110,300
7111,7111,300
7112,7112,300
7113,7113,300
7114,7114,300
7115,7115,300
7116,7116,300
7117,7117,300
7118,7118,300
7119,7119,300
7120,7120,300
7121,7121,300
7122,7122,300
7123,7123,300
7125,7125,300
7126,7126,300
7127,7127,300
7128,7128,300
7129,7129,300
7130,7130,300
7131,7131,300
7132,7132,300
7133,7133,300
7134,7134,300
7135,7135,300
7136,7136,300
7137,7137,300
7138,7138,300
7139,7139,300
7140,7140,300
7141,7141,300
7142,7142,300
7143,7143,300
7144,7144,300
7145,7145,300
7146,7146,300
7147,7147,300
7148,7148,300
7149,7149,300
7150,7150,300
7151,7151,300
7152,7152,300
7153,7153,300
7154,7154,300
7155,7155,300
7156,7156,300
7157,7157,300
7158,7158,300
7159,7159,300
7160,7160,300
7161,7161,300
7162,7162,300
7163,7163,300
7164,7164,300
7165,7165,300
7166,7166,300
7167,7167,300
7168,7168,300
7169,7169,300
7170,7170,300
7171,7171,300
7172,7172,300
7173,7173,300
7174,7174,300
7175,7175,300
7176,7176,300
7177,7177,300
7178,7178,300
7179,7179,300
7180,7180,300
7181,7181,300
7182,7182,300
7183,7183,300
7184,7184,300
7185,7185,300
7186,7186,300
7187,7187,300
7188,7188,300
7189,7189,300
7190,7190,300
7191,7191,300
7192,7192,300
7193,7193,300
7194,7194,300
7195,7195,300
7196,7196,300
7197,7197,300
7198,7198,300
7199,7199,300
7200,7200,300
7201,7201,300
7202,7202,300
7203,7203,300
7204,7204,300
7205,7205,300
7206,7206,300
7207,7207,300
7208,7208,300
7209,7209,300
7210,7210,300
7211,7211,300
7212,7212,300
7213,7213,300
7214,7214,300
7215,7215,300
7216,7216,300
7217,7217,300
7218,7218,300
7219,7219,300
7220,7220,300
7221,7221,300
7222,7222,300
7223,7223,300
7224,7224,300
7225,7225,300
7226,7226,300
7227,7227,300
7228,7228,300
7229,7229,300
7230,7230,300
7231,7231,300
7232,7232,300
7233,7233,300
7234,7234,300
7235,7235,300
7236,7236,300
7237,7237,300
7238,7238,300
7239,7239,300
7240,7240,300
7241,7241,300
7242,7242,300
7243,7243,300
7244,7244,300
7245,7245,300
7246,7246,300
7247,7247,300
7248,7248,300
7249,7249,300
7250,7250,300
7251,7251,300
7252,7252,300
7253,7253,300
7254,7254,300
7255,7255,300
7256,7256,300
7257,7257,300
7258,7258,300
7259,7259,300
7260,7260,300
7261,7261,300
7262,7262,300
7263,7263,300
7264,7264,300
7265,7265,300
7266,7266,300
7267,7267,300
7268,7268,300
7269,7269,300
7270,7270,300
7271,7271,300
7272,7272,300
7273,7273,300
7274,7274,300
7275,7275,300
7276,7276,300
7277,7277,300
7278,7278,300
7279,7279,300
7280,7280,300
7281,7281,300
7282,7282,300
7283,7283,300
7284,7284,300
7285,7285,300
7286,7286,300
7287,7287,300
7288,7288,300
7289,7289,300
7290,7290,300
7291,7291,300
7292,7292,300
7293,7293,300
7294,7294,300
7295,7295,300
7296,7296,300
7297,7297,300
7298,7298,300
7299,7299,300
7300,7300,300
7301,7301,300
7302,7302,300
7303,7303,300
7304,7304,300
7305,7305,300
7306,7306,300
7307,7307,300
7308,7308,300
7309,7309,300
7310,7310,300
7311,7311,300
7312,7312,300
7313,7313,300
7314,7314,300
7315,7315,300
7316,7316,300
7317,7317,300
7318,7318,300
7319,7319,300
7320,7320,300
7321,7321,300
7322,7322,300
7323,7323,300
7324,7324,300
7325,7325,300
7326,7326,300
7327,7327,300
7328,7328,300
7329,7329,300
7330,7330,300
7331,7331,300
7332,7332,300
7333,7333,300
7334,7334,300
7335,7335,300
7336,7336,300
7337,7337,300
7338,7338,300
7339,7339,300
7340,7340,300
7341,7341,300
7342,7342,300
7343,7343,300
7344,7344,300
7345,7345,300
7346,7346,300
7347,7347,300
7348,7348,300
7349,7349,300
7350,7350,300
7351,7351,300
7352,7352,300
7353,7353,300
7354,7354,300
7355,7355,300
7356,7356,300
7357,7357,300
7358,7358,300
7359,7359,300
7360,7360,300
7361,7361,300
7362,7362,300
7363,7363,300
7364,7364,300
7365,7365,300
7366,7366,300
7367,7367,300
7368,7368,300
7369,7369,300
7370,7370,300
7371,7371,300
7372,7372,300
7373,7373,300
7374,7374,300
7375,7375,300
7376,7376,300
7377,7377,300
7378,7378,300
7379,7379,300
7380,7380,300
7381,7381,300
7382,7382,300
7383,7383,300
7384,7384,300
7385,7385,300
7386,7386,300
7387,7387,300
7388,7388,300
7389,7389,300
7390,7390,300
7391,7391,300
7392,7392,300
7393,7393,300
7394,7394,300
7395,7395,300
7396,7396,300
7397,7397,300
7398,7398,300
7399,7399,300
7400,7400,300
7401,7401,300
7402,7402,300
7403,7403,300
7404,7404,300
7405,7405,300
7406,7406,300
7407,7407,300
7408,7408,300
7409,7409,300
7410,7410,300
7411,7411,300
7412,7412,300
7413,7413,300
7414,7414,300
7415,7415,300
7416,7416,300
7417,7417,300
7418,7418,300
7419,7419,300
7420,7420,300
7421,7421,300
7422,7422,300
7423,7423,300
7424,7424,300
7425,7425,300
7426,7426,300
7427,7427,300
7428,7428,300
7429,7429,300
7430,7430,300
7431,7431,300
7432,7432,300
7433,7433,300
7434,7434,300
7435,7435,300
7436,7436,300
7437,7437,300
7438,7438,300
7439,7439,300
7440,7440,300
7441,7441,300
7442,7442,300
7443,7443,300
7444,7444,300
7445,7445,300
7446,7446,300
7447,7447,300
7448,7448,300
7449,7449,300
7450,7450,300
7451,7451,300
7452,7452,300
7453,7453,300
7454,7454,300
7455,7455,300
7456,7456,300
7457,7457,300
7458,7458,300
7459,7459,300
7460,7460,300
7461,7461,300
7462,7462,300
7463,7463,300
7464,7464,300
7465,7465,300
7466,7466,300
7467,7467,300
7468,7468,300
7469,7469,300
7470,7470,300
7471,7471,300
7472,7472,300
7473,7473,300
7474,7474,300
7475,7475,300
7476,7476,300
7477,7477,300
7478,7478,300
7479,7479,300
7480,7480,300
7481,7481,300
7482,7482,300
7483,7483,300
7484,7484,300
7485,7485,300
7486,7486,300
7487,7487,300
7488,7488,300
7489,7489,300
7490,7490,300
7491,7491,300
7492,7492,300
7493,7493,300
7494,7494,300
7495,7495,300
7496,7496,300
7497,7497,300
7498,7498,300
7499,7499,300
7500,7500,300
7501,7501,300
7502,7502,300
7503,7503,300
7504,7504,300
7505,7505,300
7506,7506,300
7507,7507,300
7508,7508,300
7509,7509,300
7510,7510,300
7511,7511,300
7512,7512,300
7513,7513,300
7514,7514,300
7515,7515,300
7516,7516,300
7517,7517,300
7518,7518,300
7519,7519,300
7520,7520,300
7521,7521,300
7522,7522,300
7523,7523,300
7524,7524,300
7525,7525,300
7526,7526,300
7527,7527,300
7528,7528,300
7529,7529,300
7530,7530,300
7531,7531,300
7532,7532,300
7533,7533,300
7534,7534,300
7535,7535,300
7536,7536,300
7537,7537,300
7538,7538,300
7539,7539,300
7540,7540,300
7541,7541,300
7542,7542,300
7543,7543,300
7544,7544,300
7545,7545,300
7546,7546,300
7547,7547,300
7548,7548,300
7549,7549,300
7550,7550,300
7551,7551,300
7552,7552,300
7553,7553,300
7554,7554,300
7555,7555,300
7556,7556,300
7557,7557,300
7558,7558,300
7559,7559,300
7560,7560,300
7561,7561,300
7562,7562,300
7563,7563,300
7564,7564,300
7565,7565,300
7566,7566,300
7567,7567,300
7568,7568,300
7569,7569,300
7570,7570,300
7571,7571,300
7573,7573,300
7574,7574,300
7575,7575,300
7576,7576,300
7577,7577,300
7578,7578,300
7579,7579,300
7580,7580,300
7581,7581,300
7582,7582,300
7583,7583,300
7584,7584,300
7585,7585,300
7586,7586,300
7587,7587,300
7588,7588,300
7589,7589,300
7590,7590,300
7591,7591,300
7593,7593,300
7594,7594,300
7595,7595,300
7596,7596,300
7597,7597,300
7598,7598,300
7599,7599,300
7600,7600,300
7601,7601,300
7602,7602,300
7603,7603,300
7604,7604,300
7605,7605,300
7606,7606,300
7608,7608,300
7609,7609,300
7610,7610,300
7611,7611,300
7612,7612,300
7613,7613,300
7614,7614,300
7615,7615,300
7616,7616,300
7617,7617,300
7618,7618,300
7619,7619,300
7620,7620,300
7621,7621,300
7622,7622,300
7623,7623,300
7624,7624,300
7625,7625,300
7626,7626,300
7627,7627,300
7628,7628,300
7629,7629,300
7630,7630,300
7631,7631,300
7632,7632,300
7633,7633,300
7634,7634,300
7635,7635,300
7636,7636,300
7637,7637,300
7638,7638,300
7639,7639,300
7640,7640,300
7641,7641,300
7642,7642,300
7643,7643,300
7644,7644,300
7645,7645,300
7648,7648,300
7649,7649,300
7650,7650,300
7651,7651,300
7652,7652,300
7653,7653,300
7654,7654,300
7655,7655,300
7656,7656,300
7657,7657,300
7658,7658,300
7659,7659,300
7660,7660,300
7661,7661,300
7662,7662,300
7663,7663,300
7664,7664,300
7665,7665,300
7666,7666,300
7667,7667,300
7668,7668,300
7670,7670,300
7671,7671,300
7672,7672,300
7673,7673,300
7674,7674,300
7675,7675,300
7676,7676,300
7677,7677,300
7678,7678,300
7679,7679,300
7680,7680,300
7681,7681,300
7682,7682,300
7683,7683,300
7684,7684,300
7685,7685,300
7686,7686,300
7687,7687,300
7688,7688,300
7689,7689,300
7690,7690,300
7691,7691,300
7692,7692,300
7693,7693,300
7694,7694,300
7695,7695,300
7696,7696,300
7697,7697,300
7698,7698,300
7699,7699,300
7700,7700,300
7701,7701,300
7702,7702,300
7703,7703,300
7704,7704,300
7705,7705,300
7706,7706,300
7707,7707,300
7708,7708,300
7709,7709,300
7710,7710,300
7711,7711,300
7712,7712,300
7713,7713,300
7714,7714,300
7715,7715,300
7716,7716,300
7717,7717,300
7718,7718,300
7719,7719,300
7720,7720,300
7721,7721,300
7722,7722,300
7723,7723,300
7724,7724,300
7725,7725,300
7726,7726,300
7731,7731,300
7732,7732,300
7733,7733,300
7734,7734,300
7735,7735,300
7736,7736,300
7737,7737,300
7738,7738,300
7739,7739,300
7740,7740,300
7741,7741,300
7742,7742,300
7743,7743,300
7744,7744,300
7745,7745,300
7746,7746,300
7747,7747,300
7748,7748,300
7749,7749,300
7750,7750,300
7751,7751,300
7752,7752,300
7753,7753,300
7754,7754,300
7755,7755,300
7756,7756,300
7757,7757,300
7758,7758,300
7759,7759,300
7760,7760,300
7761,7761,300
7762,7762,300
7763,7763,300
7764,7764,300
7765,7765,300
7767,7767,300
7768,7768,300
7769,7769,300
7770,7770,300
7771,7771,300
7772,7772,300
7773,7773,300
7774,7774,300
7775,7775,300
7776,7776,300
7777,7777,300
7778,7778,300
7779,7779,300
7780,7780,300
7781,7781,300
7783,7783,300
7784,7784,300
7785,7785,300
7786,7786,300
7787,7787,300
7788,7788,300
7789,7789,300
7790,7790,300
7791,7791,300
7792,7792,300
7793,7793,300
7794,7794,300
7795,7795,300
7796,7796,300
7797,7797,300
7798,7798,300
7799,7799,300
7800,7800,300
7801,7801,300
7802,7802,300
7803,7803,300
7804,7804,300
7805,7805,300
7806,7806,300
7807,7807,300
7808,7808,300
7809,7809,300
7810,7810,300
7811,7811,300
7812,7812,300
7813,7813,300
7814,7814,300
7815,7815,300
7816,7816,300
7817,7817,300
7818,7818,300
7819,7819,300
7820,7820,300
7821,7821,300
7822,7822,300
7823,7823,300
7824,7824,300
7825,7825,300
7826,7826,300
7827,7827,300
7828,7828,300
7829,7829,300
7830,7830,300
7831,7831,300
7832,7832,300
7833,7833,300
7834,7834,300
7835,7835,300
7836,7836,300
7837,7837,300
7838,7838,300
7839,7839,300
7840,7840,300
7841,7841,300
7842,7842,300
7843,7843,300
7844,7844,300
7845,7845,300
7846,7846,300
7847,7847,300
7848,7848,300
7849,7849,300
7850,7850,300
7851,7851,300
7852,7852,300
7853,7853,300
7854,7854,300
7855,7855,300
7856,7856,300
7857,7857,300
7858,7858,300
7859,7859,300
7860,7860,300
7861,7861,300
7863,7863,300
7864,7864,300
7865,7865,300
7866,7866,300
7867,7867,300
7868,7868,300
7869,7869,300
7870,7870,300
7871,7871,300
7872,7872,300
7873,7873,300
7874,7874,300
7875,7875,300
7876,7876,300
7877,7877,300
7878,7878,300
7879,7879,300
7880,7880,300
7881,7881,300
7882,7882,300
7883,7883,300
7884,7884,300
7885,7885,300
7886,7886,300
7887,7887,300
7888,7888,300
7889,7889,300
7890,7890,300
7891,7891,300
7892,7892,300
7893,7893,300
7894,7894,300
7895,7895,300
7896,7896,300
7897,7897,300
7898,7898,300
7899,7899,300
7900,7900,300
7901,7901,300
7902,7902,300
7903,7903,300
7904,7904,300
7905,7905,300
7906,7906,300
7907,7907,300
7908,7908,300
7909,7909,300
7910,7910,300
7911,7911,300
7912,7912,300
7913,7913,300
7914,7914,300
7915,7915,300
7916,7916,300
7917,7917,300
7918,7918,300
7919,7919,300
7920,7920,300
7921,7921,300
7922,7922,300
7923,7923,300
7924,7924,300
7925,7925,300
7927,7927,300
7928,7928,300
7929,7929,300
7930,7930,300
7931,7931,300
7932,7932,300
7933,7933,300
7934,7934,300
7935,7935,300
7936,7936,300
7937,7937,300
7938,7938,300
7939,7939,300
7940,7940,300
7941,7941,300
7942,7942,300
7943,7943,300
7944,7944,300
7945,7945,300
7946,7946,300
7947,7947,300
7948,7948,300
7949,7949,300
7950,7950,300
7951,7951,300
7952,7952,300
7953,7953,300
7954,7954,300
7955,7955,300
7956,7956,300
7957,7957,300
7958,7958,300
7959,7959,300
7960,7960,300
7961,7961,300
7962,7962,300
7963,7963,300
7964,7964,300
7965,7965,300
7966,7966,300
7967,7967,300
7968,7968,300
7969,7969,300
7970,7970,300
7971,7971,300
7972,7972,300
7973,7973,300
7974,7974,300
7975,7975,300
7976,7976,300
7977,7977,300
7978,7978,300
7979,7979,300
7980,7980,300
7981,7981,300
7982,7982,300
7983,7983,300
7984,7984,300
7985,7985,300
7986,7986,300
7987,7987,300
7988,7988,300
7989,7989,300
7990,7990,300
7991,7991,300
7992,7992,300
7993,7993,300
7994,7994,300
7995,7995,300
7996,7996,300
7997,7997,300
7998,7998,300
7999,7999,300
8000,8000,300
8001,8001,300
8002,8002,300
8003,8003,300
8004,8004,300
8005,8005,300
8006,8006,300
8007,8007,300
8008,8008,300
8009,8009,300
8010,8010,300
8011,8011,300
8012,8012,300
8013,8013,300
8014,8014,300
8015,8015,300
8016,8016,300
8017,8017,300
8018,8018,300
8019,8019,300
8020,8020,300
8021,8021,300
8022,8022,300
8023,8023,300
8024,8024,300
8025,8025,300
8026,8026,300
8027,8027,300
8028,8028,300
8029,8029,300
8030,8030,300
8031,8031,300
8032,8032,300
8033,8033,300
8034,8034,300
8035,8035,300
8036,8036,300
8037,8037,300
8038,8038,300
8039,8039,300
8040,8040,300
8041,8041,300
8042,8042,300
8043,8043,300
8044,8044,300
8045,8045,300
8046,8046,300
8047,8047,300
8048,8048,300
8049,8049,300
8050,8050,300
8051,8051,300
8052,8052,300
8053,8053,300
8054,8054,300
8055,8055,300
8056,8056,300
8057,8057,300
8058,8058,300
8059,8059,300
8060,8060,300
8061,8061,300
8062,8062,300
8063,8063,300
8064,8064,300
8065,8065,300
8066,8066,300
8067,8067,300
8068,8068,300
8069,8069,300
8070,8070,300
8071,8071,300
8072,8072,300
8073,8073,300
8074,8074,300
8075,8075,300
8076,8076,300
8077,8077,300
8078,8078,300
8079,8079,300
8080,8080,300
8081,8081,300
8082,8082,300
8083,8083,300
8084,8084,300
8085,8085,300
8086,8086,300
8087,8087,300
8088,8088,300
8089,8089,300
8090,8090,300
8091,8091,300
8092,8092,300
8093,8093,300
8094,8094,300
8095,8095,300
8096,8096,300
8097,8097,300
8098,8098,300
8099,8099,300
8100,8100,300
8101,8101,300
8102,8102,300
8103,8103,300
8104,8104,300
8105,8105,300
8106,8106,300
8107,8107,300
8108,8108,300
8109,8109,300
8110,8110,300
8111,8111,300
8112,8112,300
8113,8113,300
8114,8114,300
8115,8115,300
8116,8116,300
8117,8117,300
8118,8118,300
8119,8119,300
8120,8120,300
8121,8121,300
8122,8122,300
8123,8123,300
8124,8124,300
8125,8125,300
8126,8126,300
8127,8127,300
8128,8128,300
8129,8129,300
8130,8130,300
8131,8131,300
8132,8132,300
8133,8133,300
8134,8134,300
8135,8135,300
8136,8136,300
8137,8137,300
8138,8138,300
8139,8139,300
8140,8140,300
8141,8141,300
8142,8142,300
8143,8143,300
8144,8144,300
8145,8145,300
8146,8146,300
8147,8147,300
8148,8148,300
8149,8149,300
8150,8150,300
8151,8151,300
8152,8152,300
8153,8153,300
8154,8154,300
8155,8155,300
8156,8156,300
