import_id,import_date,shop_id
6829,2012-01-01,25
6830,2012-01-01,54
6831,2012-01-01,37
6832,2012-01-01,54
6833,2012-01-01,25
6834,2012-01-01,44
6835,2012-01-01,25
6836,2012-01-01,31
6837,2012-01-01,25
6838,2012-01-01,54
6839,2012-01-01,27
6840,2012-01-01,6
6841,2012-01-01,25
6842,2012-01-01,25
6843,2012-01-01,25
6844,2012-01-01,6
6845,2012-01-01,25
6846,2012-01-01,54
6847,2012-01-01,25
6848,2012-01-01,6
6849,2012-01-01,18
6850,2012-01-01,6
6851,2012-01-01,25
6852,2012-01-01,54
6853,2012-01-01,25
6854,2012-01-01,25
6855,2012-01-01,31
6856,2012-01-01,6
6857,2012-01-01,24
6858,2012-01-01,28
6859,2012-01-01,54
6860,2012-01-01,14
6861,2012-01-01,25
6862,2012-01-01,5
6864,2012-01-01,14
6865,2012-01-01,14
6866,2012-01-01,51
6867,2012-01-01,25
6868,2012-01-01,54
6869,2012-01-01,17
6870,2012-01-01,56
6871,2012-01-01,7
6872,2012-01-01,22
6873,2012-01-01,25
6874,2012-01-01,25
6875,2012-01-01,26
6876,2012-01-01,28
6877,2012-01-01,30
6878,2012-01-01,28
6879,2012-01-01,27
6880,2012-01-01,10
6881,2012-01-01,24
6882,2012-01-01,37
6883,2012-01-01,44
6884,2012-01-01,25
6885,2012-01-01,19
6886,2012-01-01,16
6887,2012-01-01,54
6888,2012-01-01,25
6889,2012-01-01,25
6890,2012-01-01,25
6892,2012-01-01,50
6893,2012-01-01,6
6894,2012-01-01,28
6895,2012-01-01,6
6896,2012-01-01,27
6897,2012-01-01,37
6898,2012-01-01,55
6899,2012-01-01,55
6900,2012-01-01,50
6901,2012-01-01,4
6902,2012-01-01,42
6904,2012-01-01,24
6905,2012-01-01,12
6906,2012-01-01,37
6907,2012-01-01,35
6908,2012-01-01,29
6909,2012-01-01,25
6910,2012-01-01,25
6911,2012-01-01,25
6912,2012-01-01,18
6913,2012-01-01,50
6914,2012-01-01,25
6915,2012-01-01,28
6916,2012-01-01,24
6917,2012-01-01,24
6918,2012-01-01,43
6919,2012-01-01,28
6920,2012-01-01,55
6921,2012-01-01,22
6922,2012-01-01,22
6923,2012-01-01,35
6924,2012-01-01,59
6925,2012-01-01,45
6926,2012-01-01,26
6927,2012-01-01,55
6928,2012-01-01,27
6929,2012-01-01,27
6930,2012-01-01,27
6931,2012-01-01,51
6932,2012-01-01,55
6933,2012-01-01,55
6934,2012-01-01,55
6935,2012-01-01,55
6936,2012-01-01,55
6937,2012-01-01,55
6938,2012-01-01,55
6939,2012-01-01,55
6940,2012-01-01,55
6941,2012-01-01,55
6942,2012-01-01,55
6943,2012-01-01,55
6944,2012-01-01,55
6945,2012-01-01,55
6946,2012-01-01,55
6947,2012-01-01,55
6948,2012-01-01,55
6949,2012-01-01,55
6950,2012-01-01,55
6951,2012-01-01,55
6952,2012-01-01,55
6953,2012-01-01,24
6954,2012-01-01,25
6955,2012-01-01,55
6956,2012-01-01,55
6957,2012-01-01,55
6958,2012-01-01,55
6959,2012-01-01,55
6960,2012-01-01,55
6961,2012-01-01,55
6962,2012-01-01,31
6963,2012-01-01,55
6964,2012-01-01,55
6965,2012-01-01,14
6966,2012-01-01,55
6967,2012-01-01,55
6968,2012-01-01,55
6969,2012-01-01,55
6970,2012-01-01,55
6971,2012-01-01,55
6972,2012-01-01,55
6973,2012-01-01,55
6974,2012-01-01,55
6975,2012-01-01,55
6976,2012-01-01,55
6977,2012-01-01,55
6978,2012-01-01,55
6979,2012-01-01,55
6980,2012-01-01,55
6981,2012-01-01,55
6982,2012-01-01,55
6983,2012-01-01,55
6984,2012-01-01,55
6985,2012-01-01,55
6986,2012-01-01,55
6987,2012-01-01,55
6988,2012-01-01,55
6989,2012-01-01,55
6990,2012-01-01,55
6991,2012-01-01,55
6992,2012-01-01,55
6993,2012-01-01,28
6994,2012-01-01,29
6995,2012-01-01,25
6997,2012-01-01,55
6998,2012-01-01,41
6999,2012-01-01,55
7000,2012-01-01,31
7001,2012-01-01,25
7002,2012-01-01,27
7003,2012-01-01,27
7004,2012-01-01,27
7005,2012-01-01,27
7006,2012-01-01,51
7007,2012-01-01,27
7008,2012-01-01,55
7009,2012-01-01,31
7010,2012-01-01,55
7011,2012-01-01,7
7012,2012-01-01,55
7013,2012-01-01,55
7014,2012-01-01,18
7015,2012-01-01,24
7016,2012-01-01,45
7017,2012-01-01,55
7018,2012-01-01,51
7019,2012-01-01,56
7020,2012-01-01,4
7021,2012-01-01,51
7022,2012-01-01,54
7023,2012-01-01,55
7024,2012-01-01,55
7025,2012-01-01,55
7026,2012-01-01,55
7027,2012-01-01,24
7028,2012-01-01,52
7029,2012-01-01,46
7030,2012-01-01,55
7031,2012-01-01,55
7032,2012-01-01,55
7033,2012-01-01,55
7034,2012-01-01,55
7035,2012-01-01,22
7036,2012-01-01,22
7037,2012-01-01,24
7038,2012-01-01,55
7039,2012-01-01,29
7040,2012-01-01,26
7041,2012-01-01,55
7042,2012-01-01,55
7043,2012-01-01,55
7044,2012-01-01,55
7045,2012-01-01,55
7046,2012-01-01,10
7047,2012-01-01,58
7048,2012-01-01,59
7049,2012-01-01,42
7050,2012-01-01,46
7051,2012-01-01,59
7052,2012-01-01,58
7053,2012-01-01,46
7054,2012-01-01,58
7055,2012-01-01,58
7056,2012-01-01,58
7057,2012-01-01,55
7058,2012-01-01,55
7059,2012-01-01,42
7060,2012-01-01,1
7061,2012-01-01,31
7062,2012-01-01,51
7063,2012-01-01,51
7064,2012-01-01,19
7065,2012-01-01,0
7066,2012-01-01,24
7067,2012-01-01,46
7068,2012-01-01,38
7069,2012-01-01,52
7070,2012-01-01,38
7071,2012-01-01,38
7072,2012-01-01,38
7073,2012-01-01,38
7074,2012-01-01,46
7075,2012-01-01,27
7076,2012-01-01,38
7077,2012-01-01,38
7078,2012-01-01,24
7079,2012-01-01,55
7080,2012-01-01,12
7081,2012-01-01,25
7082,2012-01-01,25
7083,2012-01-01,55
7084,2012-01-01,55
7085,2012-01-01,4
7086,2012-01-01,55
7087,2012-01-01,42
7088,2012-01-01,55
7089,2012-01-01,55
7090,2012-01-01,55
7091,2012-01-01,55
7092,2012-01-01,55
7093,2012-01-01,55
7095,2012-01-01,55
7096,2012-01-01,51
7097,2012-01-01,51
7098,2012-01-01,51
7099,2012-01-01,55
7100,2012-01-01,55
7101,2012-01-01,55
7102,2012-01-01,55
7103,2012-01-01,55
7104,2012-01-01,55
7105,2012-01-01,55
7106,2012-01-01,55
7107,2012-01-01,55
7108,2012-01-01,55
7109,2012-01-01,55
7110,2012-01-01,55
7111,2012-01-01,55
7112,2012-01-01,55
7113,2012-01-01,55
7114,2012-01-01,55
7115,2012-01-01,55
7116,2012-01-01,55
7117,2012-01-01,55
7118,2012-01-01,24
7119,2012-01-01,52
7120,2012-01-01,43
7121,2012-01-01,55
7122,2012-01-01,25
7123,2012-01-01,25
7125,2012-01-01,26
7126,2012-01-01,55
7127,2012-01-01,12
7128,2012-01-01,12
7129,2012-01-01,24
7130,2012-01-01,24
7131,2012-01-01,24
7132,2012-01-01,6
7133,2012-01-01,48
7134,2012-01-01,42
7135,2012-01-01,46
7136,2012-01-01,6
7137,2012-01-01,22
7138,2012-01-01,23
7139,2012-01-01,4
7140,2012-01-01,55
7141,2012-01-01,25
7142,2012-01-01,27
7143,2012-01-01,55
7144,2012-01-01,55
7145,2012-01-01,55
7146,2012-01-01,38
7147,2012-01-01,46
7148,2012-01-01,10
7149,2012-01-01,12
7150,2012-01-01,50
7151,2012-01-01,22
7152,2012-01-01,0
7153,2012-01-01,31
7154,2012-01-01,54
7155,2012-01-01,55
7156,2012-01-01,25
7157,2012-01-01,50
7158,2012-01-01,25
7159,2012-01-01,25
7160,2012-01-01,54
7161,2012-01-01,28
7162,2012-01-01,27
7163,2012-01-01,25
7164,2012-01-01,19
7165,2012-01-01,7
7166,2012-01-01,16
7167,2012-01-01,38
7168,2012-01-01,25
7169,2012-01-01,24
7170,2012-01-01,25
7171,2012-01-01,24
7172,2012-01-01,26
7173,2012-01-01,37
7174,2012-01-01,55
7175,2012-01-01,24
7176,2012-01-01,21
7177,2012-01-01,23
7178,2012-01-01,28
7179,2012-01-01,28
7180,2012-01-01,31
7181,2012-01-01,25
7182,2012-01-01,6
7183,2012-01-01,25
7184,2012-01-01,18
7185,2012-01-01,25
7186,2012-01-01,25
7187,2012-01-01,26
7188,2012-01-01,6
7189,2012-01-01,25
7190,2012-01-01,25
7191,2012-01-01,22
7192,2012-01-01,22
7193,2012-01-01,31
7194,2012-01-01,46
7195,2012-01-01,43
7196,2012-01-01,25
7197,2012-01-01,16
7198,2012-01-01,22
7199,2012-01-01,25
7200,2012-01-01,31
7201,2012-01-01,41
7202,2012-01-01,45
7203,2012-01-01,41
7204,2012-01-01,44
7205,2012-01-01,38
7206,2012-01-01,44
7207,2012-01-01,38
7208,2012-01-01,10
7209,2012-01-01,19
7210,2012-01-01,29
7211,2012-01-01,52
7212,2012-01-01,46
7213,2012-01-01,38
7214,2012-01-01,1
7215,2012-01-01,38
7216,2012-01-01,21
7217,2012-01-01,0
7218,2012-01-01,24
7219,2012-01-01,41
7220,2012-01-01,24
7221,2012-01-01,24
7222,2012-01-01,22
7223,2012-01-01,45
7224,2012-01-01,45
7225,2012-01-01,55
7226,2012-01-01,23
7227,2012-01-01,54
7228,2012-01-01,43
7229,2012-01-01,54
7230,2012-01-01,41
7231,2012-01-01,41
7232,2012-01-01,27
7233,2012-01-01,46
7234,2012-01-01,0
7235,2012-01-01,15
7236,2012-01-01,55
7237,2012-01-01,12
7238,2012-01-01,12
7239,2012-01-01,26
7240,2012-01-01,12
7241,2012-01-01,12
7242,2012-01-01,12
7243,2012-01-01,19
7244,2012-01-01,26
7245,2012-01-01,25
7246,2012-01-01,21
7247,2012-01-01,19
7248,2012-01-01,25
7249,2012-01-01,45
7250,2012-01-01,25
7251,2012-01-01,18
7252,2012-01-01,27
7253,2012-01-01,6
7254,2012-01-01,0
7255,2012-01-01,46
7256,2012-01-01,25
7257,2012-01-01,27
7258,2012-01-01,28
7259,2012-01-01,27
7260,2012-01-01,25
7261,2012-01-01,56
7262,2012-01-01,29
7263,2012-01-01,25
7264,2012-01-01,21
7265,2012-01-01,24
7266,2012-01-01,27
7267,2012-01-01,42
7268,2012-01-01,0
7269,2012-01-01,19
7270,2012-01-01,44
7271,2012-01-01,54
7272,2012-01-01,46
7273,2012-01-01,37
7274,2012-01-01,59
7275,2012-01-01,47
7276,2012-01-01,25
7277,2012-01-01,45
7278,2012-01-01,31
7279,2012-01-01,16
7280,2012-01-01,27
7281,2012-01-01,25
7282,2012-01-01,28
7283,2012-01-01,25
7284,2012-01-01,12
7285,2012-01-01,25
7286,2012-01-01,42
7287,2012-01-01,31
7288,2012-01-01,28
7289,2012-01-01,8
7290,2012-01-01,25
7291,2012-01-01,31
7292,2012-01-01,31
7293,2012-01-01,59
7294,2012-01-01,19
7295,2012-01-01,54
7296,2012-01-01,42
7297,2012-01-01,31
7298,2012-01-01,39
7299,2012-01-01,24
7300,2012-01-01,28
7301,2012-01-01,24
7302,2012-01-01,35
7303,2012-01-01,27
7304,2012-01-01,47
7305,2012-01-01,25
7306,2012-01-01,50
7307,2012-01-01,27
7308,2012-01-01,46
7309,2012-01-01,6
7310,2012-01-01,37
7311,2012-01-01,22
7312,2012-01-01,56
7313,2012-01-01,51
7314,2012-01-01,50
7315,2012-01-01,7
7316,2012-01-01,29
7317,2012-01-01,56
7318,2012-01-01,35
7319,2012-01-01,25
7320,2012-01-01,23
7321,2012-01-01,25
7322,2012-01-01,27
7323,2012-01-01,27
7324,2012-01-01,18
7325,2012-01-01,46
7326,2012-01-01,27
7327,2012-01-01,45
7328,2012-01-01,45
7329,2012-01-01,18
7330,2012-01-01,56
7331,2012-01-01,35
7332,2012-01-01,22
7333,2012-01-01,24
7334,2012-01-01,45
7335,2012-01-01,27
7336,2012-01-01,25
7337,2012-01-01,46
7338,2012-01-01,25
7339,2012-01-01,25
7340,2012-01-01,42
7341,2012-01-01,28
7342,2012-01-01,30
7343,2012-01-01,24
7344,2012-01-01,43
7345,2012-01-01,37
7346,2012-01-01,14
7347,2012-01-01,19
7348,2012-01-01,16
7349,2012-01-01,45
7350,2012-01-01,27
7351,2012-01-01,28
7352,2012-01-01,27
7353,2012-01-01,27
7354,2012-01-01,23
7355,2012-01-01,25
7356,2012-01-01,24
7357,2012-01-01,14
7358,2012-01-01,24
7359,2012-01-01,42
7360,2012-01-01,25
7361,2012-01-01,56
7362,2012-01-01,14
7363,2012-01-01,28
7364,2012-01-01,23
7365,2012-01-01,25
7366,2012-01-01,59
7367,2012-01-01,16
7368,2012-01-01,30
7369,2012-01-01,24
7370,2012-01-01,37
7371,2012-01-01,59
7372,2012-01-01,4
7373,2012-01-01,14
7374,2012-01-01,28
7375,2012-01-01,13
7376,2012-01-01,14
7377,2012-01-01,6
7378,2012-01-01,25
7379,2012-01-01,54
7380,2012-01-01,25
7381,2012-01-01,52
7382,2012-01-01,15
7383,2012-01-01,25
7384,2012-01-01,31
7385,2012-01-01,25
7386,2012-01-01,48
7387,2012-01-01,28
7388,2012-01-01,51
7389,2012-01-01,25
7390,2012-01-01,5
7391,2012-01-01,24
7392,2012-01-01,38
7393,2012-01-01,38
7394,2012-01-01,28
7395,2012-01-01,52
7396,2012-01-01,24
7397,2012-01-01,39
7398,2012-01-01,46
7399,2012-01-01,19
7400,2012-01-01,27
7401,2012-01-01,47
7402,2012-01-01,54
7403,2012-01-01,25
7404,2012-01-01,23
7405,2012-01-01,31
7406,2012-01-01,31
7407,2012-01-01,51
7408,2012-01-01,54
7409,2012-01-01,16
7410,2012-01-01,31
7411,2012-01-01,25
7412,2012-01-01,21
7413,2012-01-01,25
7414,2012-01-01,30
7415,2012-01-01,25
7416,2012-01-01,19
7417,2012-01-01,13
7418,2012-01-01,23
7419,2012-01-01,19
7420,2012-01-01,27
7421,2012-01-01,31
7422,2012-01-01,46
7423,2012-01-01,25
7424,2012-01-01,25
7425,2012-01-01,28
7426,2012-01-01,25
7427,2012-01-01,31
7428,2012-01-01,53
7429,2012-01-01,27
7430,2012-01-01,30
7431,2012-01-01,19
7432,2012-01-01,29
7433,2012-01-01,35
7434,2012-01-01,6
7435,2012-01-01,25
7436,2012-01-01,25
7437,2012-01-01,6
7438,2012-01-01,6
7439,2012-01-01,25
7440,2012-01-01,42
7441,2012-01-01,30
7442,2012-01-01,42
7443,2012-01-01,56
7444,2012-01-01,44
7445,2012-01-01,24
7446,2012-01-01,51
7447,2012-01-01,31
7448,2012-01-01,25
7449,2012-01-01,0
7450,2012-01-01,6
7451,2012-01-01,25
7452,2012-01-01,57
7453,2012-01-01,23
7454,2012-01-01,54
7455,2012-01-01,46
7456,2012-01-01,14
7457,2012-01-01,19
7458,2012-01-01,45
7459,2012-01-01,24
7460,2012-01-01,59
7461,2012-01-01,26
7462,2012-01-01,59
7463,2012-01-01,54
7464,2012-01-01,25
7465,2012-01-01,41
7466,2012-01-01,28
7467,2012-01-01,28
7468,2012-01-01,31
7469,2012-01-01,25
7470,2012-01-01,27
7471,2012-01-01,24
7472,2012-01-01,31
7473,2012-01-01,24
7474,2012-01-01,31
7475,2012-01-01,0
7476,2012-01-01,37
7477,2012-01-01,28
7478,2012-01-01,15
7479,2012-01-01,42
7480,2012-01-01,16
7481,2012-01-01,28
7482,2012-01-01,28
7483,2012-01-01,25
7484,2012-01-01,57
7485,2012-01-01,59
7486,2012-01-01,30
7487,2012-01-01,44
7488,2012-01-01,6
7489,2012-01-01,25
7490,2012-01-01,25
7491,2012-01-01,42
7492,2012-01-01,41
7493,2012-01-01,42
7494,2012-01-01,18
7495,2012-01-01,25
7496,2012-01-01,43
7497,2012-01-01,25
7498,2012-01-01,47
7499,2012-01-01,41
7500,2012-01-01,19
7501,2012-01-01,19
7502,2012-01-01,31
7503,2012-01-01,35
7504,2012-01-01,22
7505,2012-01-01,57
7506,2012-01-01,31
7507,2012-01-01,52
7508,2012-01-01,59
7509,2012-01-01,50
7510,2012-01-01,25
7511,2012-01-01,24
7512,2012-01-01,24
7513,2012-01-01,28
7514,2012-01-01,30
7515,2012-01-01,31
7516,2012-01-01,23
7517,2012-01-01,6
7518,2012-01-01,25
7519,2012-01-01,25
7520,2012-01-01,25
7521,2012-01-01,28
7522,2012-01-01,10
7523,2012-01-01,54
7524,2012-01-01,24
7525,2012-01-01,25
7526,2012-01-01,45
7527,2012-01-01,15
7528,2012-01-01,37
7529,2012-01-01,45
7530,2012-01-01,27
7531,2012-01-01,27
7532,2012-01-01,6
7533,2012-01-01,54
7534,2012-01-01,19
7535,2012-01-01,25
7536,2012-01-01,25
7537,2012-01-01,37
7538,2012-01-01,0
7539,2012-01-01,25
7540,2012-01-01,28
7541,2012-01-01,55
7542,2012-01-01,55
7543,2012-01-01,26
7544,2012-01-01,55
7545,2012-01-01,30
7546,2012-01-01,12
7547,2012-01-01,54
7548,2012-01-01,55
7549,2012-01-01,22
7550,2012-01-01,52
7551,2012-01-01,43
7552,2012-01-01,25
7553,2012-01-01,12
7554,2012-01-01,54
7555,2012-01-01,25
7556,2012-01-01,38
7557,2012-01-01,45
7558,2012-01-01,25
7559,2012-01-01,25
7560,2012-01-01,52
7561,2012-01-01,52
7562,2012-01-01,25
7563,2012-01-01,18
7564,2012-01-01,37
7565,2012-01-01,6
7566,2012-01-01,25
7567,2012-01-01,54
7568,2012-01-01,37
7569,2012-01-01,25
7570,2012-01-01,54
7571,2012-01-01,25
7573,2012-01-01,45
7574,2012-01-01,25
7575,2012-01-01,25
7576,2012-01-01,12
7577,2012-01-01,25
7578,2012-01-01,25
7579,2012-01-01,25
7580,2012-01-01,25
7581,2012-01-01,25
7582,2012-01-01,25
7583,2012-01-01,15
7584,2012-01-01,15
7585,2012-01-01,25
7586,2012-01-01,54
7587,2012-01-01,25
7588,2012-01-01,25
7589,2012-01-01,25
7590,2012-01-01,25
7591,2012-01-01,25
7593,2012-01-01,25
7594,2012-01-01,25
7595,2012-01-01,25
7596,2012-01-01,25
7597,2012-01-01,25
7598,2012-01-01,25
7599,2012-01-01,25
7600,2012-01-01,25
7601,2012-01-01,25
7602,2012-01-01,16
7603,2012-01-01,25
7604,2012-01-01,25
7605,2012-01-01,25
7606,2012-01-01,25
7608,2012-01-01,15
7609,2012-01-01,25
7610,2012-01-01,25
7611,2012-01-01,25
7612,2012-01-01,25
7613,2012-01-01,25
7614,2012-01-01,25
7615,2012-01-01,25
7616,2012-01-01,25
7617,2012-01-01,25
7618,2012-01-01,25
7619,2012-01-01,25
7620,2012-01-01,25
7621,2012-01-01,25
7622,2012-01-01,25
7623,2012-01-01,25
7624,2012-01-01,25
7625,2012-01-01,25
7626,2012-01-01,25
7627,2012-01-01,25
7628,2012-01-01,25
7629,2012-01-01,25
7630,2012-01-01,25
7631,2012-01-01,45
7632,2012-01-01,25
7633,2012-01-01,6
7634,2012-01-01,25
7635,2012-01-01,25
7636,2012-01-01,25
7637,2012-01-01,54
7638,2012-01-01,25
7639,2012-01-01,25
7640,2012-01-01,25
7641,2012-01-01,25
7642,2012-01-01,25
7643,2012-01-01,25
7644,2012-01-01,16
7645,2012-01-01,55
7648,2012-01-01,25
7649,2012-01-01,54
7650,2012-01-01,33
7651,2012-01-01,27
7652,2012-01-01,25
7653,2012-01-01,25
7654,2012-01-01,6
7655,2012-01-01,31
7656,2012-01-01,54
7657,2012-01-01,22
7658,2012-01-01,12
7659,2012-01-01,25
7660,2012-01-01,54
7661,2012-01-01,25
7662,2012-01-01,25
7663,2012-01-01,25
7664,2012-01-01,28
7665,2012-01-01,56
7666,2012-01-01,25
7667,2012-01-01,55
7668,2012-01-01,48
7670,2012-01-01,24
7671,2012-01-01,54
7672,2012-01-01,25
7673,2012-01-01,28
7674,2012-01-01,25
7675,2012-01-01,25
7676,2012-01-01,25
7677,2012-01-01,0
7678,2012-01-01,25
7679,2012-01-01,25
7680,2012-01-01,35
7681,2012-01-01,28
7682,2012-01-01,25
7683,2012-01-01,0
7684,2012-01-01,18
7685,2012-01-01,19
7686,2012-01-01,54
7687,2012-01-01,23
7688,2012-01-01,0
7689,2012-01-01,27
7690,2012-01-01,0
7691,2012-01-01,50
7692,2012-01-01,56
7693,2012-01-01,0
7694,2012-01-01,7
7695,2012-01-01,19
7696,2012-01-01,13
7697,2012-01-01,0
7698,2012-01-01,29
7699,2012-01-01,23
7700,2012-01-01,19
7701,2012-01-01,21
7702,2012-01-01,25
7703,2012-01-01,27
7704,2012-01-01,51
7705,2012-01-01,51
7706,2012-01-01,29
7707,2012-01-01,4
7708,2012-01-01,0
7709,2012-01-01,24
7710,2012-01-01,29
7711,2012-01-01,29
7712,2012-01-01,58
7713,2012-01-01,26
7714,2012-01-01,27
7715,2012-01-01,6
7716,2012-01-01,55
7717,2012-01-01,55
7718,2012-01-01,29
7719,2012-01-01,27
7720,2012-01-01,28
7721,2012-01-01,28
7722,2012-01-01,55
7723,2012-01-01,34
7724,2012-01-01,30
7725,2012-01-01,33
7726,2012-01-01,46
7731,2012-01-01,10
7732,2012-01-01,51
7733,2012-01-01,28
7734,2012-01-01,25
7735,2012-01-01,24
7736,2012-01-01,28
7737,2012-01-01,24
7738,2012-01-01,24
7739,2012-01-01,28
7740,2012-01-01,55
7741,2012-01-01,53
7742,2012-01-01,55
7743,2012-01-01,55
7744,2012-01-01,25
7745,2012-01-01,21
7746,2012-01-01,55
7747,2012-01-01,55
7748,2012-01-01,55
7749,2012-01-01,55
7750,2012-01-01,55
7751,2012-01-01,55
7752,2012-01-01,55
7753,2012-01-01,55
7754,2012-01-01,55
7755,2012-01-01,55
7756,2012-01-01,55
7757,2012-01-01,55
7758,2012-01-01,55
7759,2012-01-01,55
7760,2012-01-01,55
7761,2012-01-01,55
7762,2012-01-01,55
7763,2012-01-01,55
7764,2012-01-01,55
7765,2012-01-01,55
7767,2012-01-01,55
7768,2012-01-01,55
7769,2012-01-01,55
7770,2012-01-01,24
7771,2012-01-01,16
7772,2012-01-01,25
7773,2012-01-01,52
7774,2012-01-01,28
7775,2012-01-01,52
7776,2012-01-01,26
7777,2012-01-01,24
7778,2012-01-01,22
7779,2012-01-01,24
7780,2012-01-01,4
7781,2012-01-01,55
7783,2012-01-01,55
7784,2012-01-01,55
7785,2012-01-01,55
7786,2012-01-01,55
7787,2012-01-01,55
7788,2012-01-01,55
7789,2012-01-01,46
7790,2012-01-01,26
7791,2012-01-01,42
7792,2012-01-01,47
7793,2012-01-01,37
7794,2012-01-01,26
7795,2012-01-01,26
7796,2012-01-01,26
7797,2012-01-01,26
7798,2012-01-01,26
7799,2012-01-01,26
7800,2012-01-01,26
7801,2012-01-01,26
7802,2012-01-01,50
7803,2012-01-01,50
7804,2012-01-01,53
7805,2012-01-01,26
7806,2012-01-01,26
7807,2012-01-01,26
7808,2012-01-01,26
7809,2012-01-01,2
7810,2012-01-01,55
7811,2012-01-01,3
7812,2012-01-01,38
7813,2012-01-01,27
7814,2012-01-01,24
7815,2012-01-01,24
7816,2012-01-01,55
7817,2012-01-01,55
7818,2012-01-01,22
7819,2012-01-01,24
7820,2012-01-01,24
7821,2012-01-01,44
7822,2012-01-01,55
7823,2012-01-01,45
7824,2012-01-01,12
7825,2012-01-01,23
7826,2012-01-01,22
7827,2012-01-01,22
7828,2012-01-01,14
7829,2012-01-01,24
7830,2012-01-01,22
7831,2012-01-01,23
7832,2012-01-01,28
7833,2012-01-01,55
7834,2012-01-01,26
7835,2012-01-01,55
7836,2012-01-01,26
7837,2012-01-01,26
7838,2012-01-01,26
7839,2012-01-01,31
7840,2012-01-01,46
7841,2012-01-01,55
7842,2012-01-01,19
7843,2012-01-01,18
7844,2012-01-01,6
7845,2012-01-01,14
7846,2012-01-01,38
7847,2012-01-01,10
7848,2012-01-01,10
7849,2012-01-01,24
7850,2012-01-01,25
7851,2012-01-01,28
7852,2012-01-01,30
7853,2012-01-01,28
7854,2012-01-01,0
7855,2012-01-01,22
7856,2012-01-01,24
7857,2012-01-01,25
7858,2012-01-01,22
7859,2012-01-01,25
7860,2012-01-01,24
7861,2012-01-01,34
7863,2012-01-01,33
7864,2012-01-01,4
7865,2012-01-01,22
7866,2012-01-01,6
7867,2012-01-01,25
7868,2012-01-01,12
7869,2012-01-01,25
7870,2012-01-01,3
7871,2012-01-01,55
7872,2012-01-01,28
7873,2012-01-01,14
7874,2012-01-01,25
7875,2012-01-01,25
7876,2012-01-01,31
7877,2012-01-01,5
7878,2012-01-01,31
7879,2012-01-01,27
7880,2012-01-01,56
7881,2012-01-01,25
7882,2012-01-01,24
7883,2012-01-01,56
7884,2012-01-01,25
7885,2012-01-01,25
7886,2012-01-01,27
7887,2012-01-01,6
7888,2012-01-01,43
7889,2012-01-01,45
7890,2012-01-01,0
7891,2012-01-01,28
7892,2012-01-01,19
7893,2012-01-01,24
7894,2012-01-01,24
7895,2012-01-01,24
7896,2012-01-01,22
7897,2012-01-01,12
7898,2012-01-01,55
7899,2012-01-01,26
7900,2012-01-01,4
7901,2012-01-01,28
7902,2012-01-01,47
7903,2012-01-01,25
7904,2012-01-01,43
7905,2012-01-01,25
7906,2012-01-01,29
7907,2012-01-01,24
7908,2012-01-01,55
7909,2012-01-01,55
7910,2012-01-01,55
7911,2012-01-01,25
7912,2012-01-01,24
7913,2012-01-01,25
7914,2012-01-01,55
7915,2012-01-01,55
7916,2012-01-01,24
7917,2012-01-01,28
7918,2012-01-01,55
7919,2012-01-01,24
7920,2012-01-01,26
7921,2012-01-01,55
7922,2012-01-01,22
7923,2012-01-01,53
7924,2012-01-01,39
7925,2012-01-01,28
7927,2012-01-01,33
7928,2012-01-01,33
7929,2012-01-01,31
7930,2012-01-01,27
7931,2012-01-01,28
7932,2012-01-01,25
7933,2012-01-01,5
7934,2012-01-01,46
7935,2012-01-01,31
7936,2012-01-01,31
7937,2012-01-01,30
7938,2012-01-01,24
7939,2012-01-01,42
7940,2012-01-01,45
7941,2012-01-01,25
7942,2012-01-01,44
7943,2012-01-01,27
7944,2012-01-01,14
7945,2012-01-01,24
7946,2012-01-01,25
7947,2012-01-01,31
7948,2012-01-01,21
7949,2012-01-01,28
7950,2012-01-01,46
7951,2012-01-01,29
7952,2012-01-01,2
7953,2012-01-01,6
7954,2012-01-01,27
7955,2012-01-01,35
7956,2012-01-01,25
7957,2012-01-01,28
7958,2012-01-01,43
7959,2012-01-01,8
7960,2012-01-01,3
7961,2012-01-01,42
7962,2012-01-01,19
7963,2012-01-01,41
7964,2012-01-01,31
7965,2012-01-01,45
7966,2012-01-01,55
7967,2012-01-01,55
7968,2012-01-01,54
7969,2012-01-01,55
7970,2012-01-01,51
7971,2012-01-01,55
7972,2012-01-01,54
7973,2012-01-01,55
7974,2012-01-01,25
7975,2012-01-01,27
7976,2012-01-01,31
7977,2012-01-01,24
7978,2012-01-01,24
7979,2012-01-01,24
7980,2012-01-01,28
7981,2012-01-01,46
7982,2012-01-01,42
7983,2012-01-01,29
7984,2012-01-01,39
7985,2012-01-01,16
7986,2012-01-01,1
7987,2012-01-01,25
7988,2012-01-01,42
7989,2012-01-01,28
7990,2012-01-01,25
7991,2012-01-01,4
7992,2012-01-01,16
7993,2012-01-01,6
7994,2012-01-01,54
7995,2012-01-01,25
7996,2012-01-01,54
7997,2012-01-01,42
7998,2012-01-01,52
7999,2012-01-01,8
8000,2012-01-01,50
8001,2012-01-01,42
8002,2012-01-01,22
8003,2012-01-01,15
8004,2012-01-01,27
8005,2012-01-01,51
8006,2012-01-01,54
8007,2012-01-01,25
8008,2012-01-01,30
8009,2012-01-01,28
8010,2012-01-01,25
8011,2012-01-01,16
8012,2012-01-01,25
8013,2012-01-01,25
